relay	codex	history-small	hot	7.004	0	0	0.384	0.007	0.015	393	0	false	1	65604	65604
relay	codex	history-large	cold	354.201	0	0	275.2	22.728	38.333	12453342	0	false	51	47825232	47825232
relay	codex	history-large	cold	331.546	0	0	267.723	17.362	34.477	12453342	0	false	51	47825232	47825232
relay	codex	history-large	cold	333.683	0	0	266.853	17.802	38.913	12453342	0	false	51	47825232	47825232
relay	codex	history-large	cold	330.398	0	0	267.469	18	35.089	12453342	0	false	51	47825232	47825232
relay	codex	history-large	cold	329.717	0	0	269.328	17.531	34.404	12453342	0	false	51	47825232	47825232
relay	codex	history-large	hot	329.78	0	0	268.181	18.253	34.116	12453341	0	false	51	47825232	47825232
relay	codex	history-large	hot	325.802	0	0	261.545	18.856	36.502	12453341	0	false	51	47825232	47825232
relay	codex	history-large	hot	336.345	0	0	269.866	18.2	36.285	12453341	0	false	51	47825232	47825232
relay	codex	history-large	hot	334.575	0	0	272.384	17.381	35.572	12453341	0	false	51	47825232	47825232
relay	codex	history-large	hot	331.44	0	0	268.249	17.88	36.376	12453341	0	false	51	47825232	47825232
relay	claudecode	history-small	cold	2.547	0	0	1.832	0.288	0.267	64068	0	false	9	86591	86591
relay	claudecode	history-small	cold	1.469	0	0	1.004	0.156	0.221	64068	0	false	9	86591	86591
relay	claudecode	history-small	cold	1.423	0	0	0.989	0.15	0.225	64068	0	false	9	86591	86591
relay	claudecode	history-small	cold	1.421	0	0	1.021	0.099	0.241	64068	0	false	9	86591	86591
relay	claudecode	history-small	cold	1.345	0	0	0.977	0.093	0.219	64068	0	false	9	86591	86591
relay	claudecode	history-small	hot	1.434	0	0	1.082	0.105	0.189	64067	0	false	9	86591	86591
relay	claudecode	history-small	hot	1.267	0	0	0.926	0.105	0.178	64067	0	false	9	86591	86591
relay	claudecode	history-small	hot	1.256	0	0	0.899	0.126	0.178	64067	0	false	9	86591	86591
relay	claudecode	history-small	hot	1.295	0	0	0.948	0.116	0.181	64067	0	false	9	86591	86591
relay	claudecode	history-small	hot	1.331	0	0	0.976	0.112	0.185	64067	0	false	9	86591	86591
relay	claudecode	history-large	cold	65.281	0	0	59.337	1.962	3.315	1142856	0	false	200	6139357	6139357
relay	claudecode	history-large	cold	68.078	0	0	62.757	1.691	3.261	1142856	0	false	200	6139357	6139357
relay	claudecode	history-large	cold	67.462	0	0	60.85	2.303	3.493	1142856	0	false	200	6139357	6139357
relay	claudecode	history-large	cold	78.201	0	0	71.652	2.361	3.776	1142856	0	false	200	6139357	6139357
relay	claudecode	history-large	cold	67.199	0	0	61.089	2.167	3.608	1142856	0	false	200	6139357	6139357
relay	claudecode	history-large	hot	68.813	0	0	62.522	2.511	3.386	1142855	0	false	200	6139357	6139357
relay	claudecode	history-large	hot	68.389	0	0	62.322	2.172	3.471	1142855	0	false	200	6139357	6139357
relay	claudecode	history-large	hot	65.701	0	0	59.213	2.883	3.251	1142855	0	false	200	6139357	6139357
relay	claudecode	history-large	hot	65.868	0	0	59.431	2.795	3.264	1142855	0	false	200	6139357	6139357
relay	claudecode	history-large	hot	67.222	0	0	60.724	2.651	3.349	1142855	0	false	200	6139357	6139357
